date,composite_net,global_only_net,pure_local_net,software__panel_gross,software__panel_cost,software__panel_net,software__mom_slow_gross,software__mom_slow_cost,software__mom_slow_net,software__mom_fast_gross,software__mom_fast_cost,software__mom_fast_net,industrial__panel_gross,industrial__panel_cost,industrial__panel_net,industrial__mom_slow_gross,industrial__mom_slow_cost,industrial__mom_slow_net,industrial__mom_fast_gross,industrial__mom_fast_cost,industrial__mom_fast_net,finance__panel_gross,finance__panel_cost,finance__panel_net,finance__mom_slow_gross,finance__mom_slow_cost,finance__mom_slow_net,finance__mom_fast_gross,finance__mom_fast_cost,finance__mom_fast_net,ai_chip__panel_gross,ai_chip__panel_cost,ai_chip__panel_net,ai_chip__mom_slow_gross,ai_chip__mom_slow_cost,ai_chip__mom_slow_net,ai_chip__mom_fast_gross,ai_chip__mom_fast_cost,ai_chip__mom_fast_net,consumer__panel_gross,consumer__panel_cost,consumer__panel_net,consumer__mom_slow_gross,consumer__mom_slow_cost,consumer__mom_slow_net,consumer__mom_fast_gross,consumer__mom_fast_cost,consumer__mom_fast_net,datacenter_hw__panel_gross,datacenter_hw__panel_cost,datacenter_hw__panel_net,datacenter_hw__mom_slow_gross,datacenter_hw__mom_slow_cost,datacenter_hw__mom_slow_net,datacenter_hw__mom_fast_gross,datacenter_hw__mom_fast_cost,datacenter_hw__mom_fast_net,globalarm_panel_net,globalarm_mom_slow_net,globalarm_mom_fast_net,wlocal_software_panel,wmix_software_panel,wlocal_software_mom_slow,wmix_software_mom_slow,wlocal_software_mom_fast,wmix_software_mom_fast,wlocal_industrial_panel,wmix_industrial_panel,wlocal_industrial_mom_slow,wmix_industrial_mom_slow,wlocal_industrial_mom_fast,wmix_industrial_mom_fast,wlocal_finance_panel,wmix_finance_panel,wlocal_finance_mom_slow,wmix_finance_mom_slow,wlocal_finance_mom_fast,wmix_finance_mom_fast,wlocal_ai_chip_panel,wmix_ai_chip_panel,wlocal_ai_chip_mom_slow,wmix_ai_chip_mom_slow,wlocal_ai_chip_mom_fast,wmix_ai_chip_mom_fast,wlocal_consumer_panel,wmix_consumer_panel,wlocal_consumer_mom_slow,wmix_consumer_mom_slow,wlocal_consumer_mom_fast,wmix_consumer_mom_fast,wlocal_datacenter_hw_panel,wmix_datacenter_hw_panel,wlocal_datacenter_hw_mom_slow,wmix_datacenter_hw_mom_slow,wlocal_datacenter_hw_mom_fast,wmix_datacenter_hw_mom_fast
2024-09-25,-0.0001639927949482322,0.004506427342768511,-0.00015254283369419796,-0.008479552555508918,0.0,-0.008479552555508918,-0.005210651435410109,0.0,-0.005210651435410109,0.009946697902486477,0.0,0.009946697902486477,-0.013379079507940223,0.0006666666666666666,-0.01404574617460689,0.0020695079035314423,0.0,0.0020695079035314423,-0.009222813318247406,0.0,-0.009222813318247406,-0.023497712497878683,0.0,-0.023497712497878683,-0.006766521651556185,0.0,-0.006766521651556185,-0.006129874510920581,0.0006666666666666666,-0.0067965411775872476,0.009885466607415294,0.001,0.008885466607415293,0.014874122685435642,0.0,0.014874122685435642,0.002345440691453371,0.001,0.001345440691453371,0.002313102455190008,0.0,0.002313102455190008,-0.005584946933769652,0.001,-0.006584946933769652,0.0005149409217736767,0.0,0.0005149409217736767,0.02938881031828411,0.001,0.028388810318284108,-0.005300282872737538,0.0,-0.005300282872737538,0.0037434902229556144,0.0,0.0037434902229556144,0.0023907607915126796,0.00565971414719609,0.007771223850099984,0.5115971228426747,0.5102445224217318,0.25549455452020375,0.25247375127733046,0.23290832263712175,0.2372817263009379,0.4926222902206492,0.500757106110719,0.25608135568997414,0.25276715186221566,0.2512963540893766,0.24647574202706535,0.49534777664859453,0.5021198493246917,0.26130482719247705,0.2553788876134671,0.2433473961589285,0.24250126306184128,0.490876629193965,0.502946875374537,0.2593098225186088,0.2527057166142272,0.2498135482874262,0.24434740801123586,0.4955808462467513,0.5044992670019565,0.25413663890631993,0.25099856602217185,0.25028251484692865,0.24450216697587168,0.5114920760390677,0.5097499728334208,0.25148971465302944,0.250125081018586,0.23701820930790285,0.24012494614799318
2024-09-26,0.005154153766162509,0.0055950455010142005,0.005112899214747744,0.001355103941300747,0.0,0.001355103941300747,-0.02548482379446722,0.0,-0.02548482379446722,-0.026140532444413167,0.0,-0.026140532444413167,0.015333299691705788,0.0,0.015333299691705788,-0.010739148853996109,0.0006666666666666666,-0.011405815520662775,0.010203415671672081,0.0006666666666666666,0.009536749005005415,0.014595797664792132,0.0,0.014595797664792132,-0.003787247354343104,0.0,-0.003787247354343104,-0.00021217429818494926,0.0,-0.00021217429818494926,0.03528752392836443,0.002,0.033287523928364426,0.015190079929939593,0.0,0.015190079929939593,0.03215227117585839,0.001,0.031152271175858393,0.0073871696390580555,0.0,0.0073871696390580555,0.006946780290039589,0.0,0.006946780290039589,0.0025852766231223567,0.0,0.0025852766231223567,0.025700511290906947,0.0,0.025700511290906947,-0.05587029326853349,0.0,-0.05587029326853349,-0.0012243819042712656,0.001,-0.0022243819042712656,0.019810631734581752,-0.005199292606356173,-0.013169472225518303,0.5110459919427383,0.50985590520976,0.25539457692693324,0.252453959407096,0.2335594311303285,0.2376901353831441,0.4920698211203538,0.5003678197985677,0.25666128988940656,0.25308731588833266,0.2512688889902396,0.24654486431309963,0.4944702403114774,0.5015680293941295,0.2617600041073937,0.2556366729973262,0.2437697555811289,0.2427952976085443,0.49091046536635874,0.5028065519503421,0.2596540370531814,0.2528597712920132,0.2494354975804598,0.2443336767576447,0.4958629556725199,0.5044408737513753,0.2538066022541794,0.2509301178083425,0.2503304420733008,0.24462900844028224,0.5130293483176652,0.5101057833242733,0.2504672922639272,0.24982814551155932,0.23650335941840758,0.24006607116416745
2024-09-27,-0.007407431420793789,-0.00760974571155135,-0.007437123653544194,-0.005535745992254482,0.0,-0.005535745992254482,-0.015038588366228584,0.0,-0.015038588366228584,-0.008450514981702573,0.0,-0.008450514981702573,0.0014998029416418701,0.0006666666666666666,0.0008331362749752035,-9.543818786957487e-05,0.0006666666666666666,-0.0007621048545362415,0.0030106046480530653,0.0,0.0030106046480530653,-0.00483848980629479,0.0006666666666666666,-0.005505156472961457,-0.0010010916452409813,0.0,-0.0010010916452409813,-0.002078130427184928,0.0,-0.002078130427184928,-0.006602461038815899,0.001,-0.007602461038815899,-0.0179682599496106,0.0,-0.0179682599496106,-0.027017273341248593,0.0,-0.027017273341248593,-0.0008856958419226624,0.0,-0.0008856958419226624,-0.0033538984161303187,0.0,-0.0033538984161303187,-0.001343050218142905,0.0,-0.001343050218142905,-0.03576646239455317,0.0,-0.03576646239455317,0.010563784461991577,0.001,0.009563784461991576,-0.01190168581678519,0.001,-0.012901685816785191,-0.012102816914002796,-0.007640997105827552,0.0019393326745902328,0.5124707419177852,0.5113274473396883,0.2546671390460472,0.2518071654220217,0.2328621190361677,0.23686538723829004,0.4929289206873918,0.5015565367244915,0.2556697136836559,0.25230845274082603,0.25140136562895227,0.24613501053468234,0.4953447356459259,0.5027644442037585,0.2612125954168155,0.25507989360740585,0.2434426689372587,0.24215566218883555,0.49144946522562405,0.504001705874722,0.2589531124431049,0.2522491456108821,0.24959742233127113,0.2437491485143958,0.4959997408758202,0.5055032968392867,0.2538531376541618,0.25056615393053083,0.25014712147001783,0.2439305492301822,0.5157800417389979,0.5120307961241355,0.24783881144291356,0.24858142628081892,0.23638114681808836,0.23938777759504548
2024-09-30,0.0004667289760598225,0.00048450242636122816,0.000502979314559939,-0.00023957561866945975,0.0,-0.00023957561866945975,0.004761699622397327,0.0,0.004761699622397327,0.011166854933283066,0.0,0.011166854933283066,-0.002946092543355576,0.0006666666666666666,-0.0036127592100222423,0.010570751135728917,0.0,0.010570751135728917,0.006512740675642188,0.0006666666666666666,0.005846074008975521,-0.005885035084677044,0.0,-0.005885035084677044,0.0042733680610223725,0.0006666666666666666,0.003606701394355706,0.008288544309647278,0.0,0.008288544309647278,-0.014335785407886603,0.0,-0.014335785407886603,-7.037128449799424e-05,0.0,-7.037128449799424e-05,-0.00013930523563598918,0.001,-0.0011393052356359892,0.0045833624758333524,0.0,0.0045833624758333524,0.009095675917074164,0.0,0.009095675917074164,0.003135362755622928,0.0,0.003135362755622928,-0.001499973783017805,0.0,-0.001499973783017805,-0.00343525691386537,0.001,-0.00443525691386537,-0.002322507634862969,0.0,-0.002322507634862969,-0.003953685389214072,0.004211018717376873,0.006013593125038685,0.5128041660744399,0.511253400725681,0.2543247942798366,0.25163508756525643,0.23287103964572342,0.23711151170906242,0.4929144541387212,0.5013085447578217,0.25557657759318186,0.2522609792219291,0.251508968268097,0.2464304760202492,0.49513556635110567,0.502419100864014,0.26134937451602264,0.25514737768334944,0.24351505913287166,0.24243352145263652,0.4922265162792313,0.5039355160746842,0.2587985829449454,0.25219693754178507,0.24897490077582324,0.2438675463835306,0.4960769144653237,0.5052061474760947,0.25376107099402806,0.25053455859798235,0.25016201454064824,0.24425929392592285,0.5139768733075539,0.5111131338940307,0.24933460880248778,0.24907382607477407,0.23668851788995832,0.2398130400311952
2024-10-01,-0.017122797973447876,-0.018670355942555943,-0.017118548810281627,-0.02162467445805394,0.0006666666666666666,-0.022291341124720605,-0.009424932450968277,0.0,-0.009424932450968277,-0.011873345341971115,0.0,-0.011873345341971115,0.003915258907932206,0.0006666666666666666,0.00324859224126554,-0.009654222508890992,0.0006666666666666666,-0.010320889175557658,0.012137392267109746,0.0006666666666666666,0.01147072560044308,-0.04612120127944197,0.0006666666666666666,-0.04678786794610864,-0.014313037069821528,0.0006666666666666666,-0.014979703736488194,-0.013712152656035759,0.0,-0.013712152656035759,-0.022951550651887476,0.0,-0.022951550651887476,-0.030835785276378536,0.0,-0.030835785276378536,-0.03225953486052796,0.0,-0.03225953486052796,-0.0020661901450882425,0.001,-0.0030661901450882425,-0.012709511397099138,0.0,-0.012709511397099138,-0.004413692569547378,0.0,-0.004413692569547378,-0.03209065527931382,0.0,-0.03209065527931382,-0.013310506227226349,0.001,-0.01431050622722635,-0.006520672537898731,0.001,-0.007520672537898731,-0.031097112369408705,-0.017555931006522564,0.006369341505017075,0.5123810797936148,0.5108043246554019,0.25438199396199374,0.2517610765860737,0.2332369262443914,0.2374345987585243,0.49229295311193705,0.5007602613145631,0.25601574666421545,0.2525779529371846,0.2516913002238476,0.24666178574825237,0.4945187291265191,0.5018731493218541,0.2615445952433582,0.255342377226756,0.24393667563012253,0.24278447345138984,0.49150528817593114,0.5033792166745741,0.25919469913483534,0.2524581573852987,0.2493000126892335,0.24416262594012733,0.4959953149670989,0.5048609255156594,0.2539598647200682,0.25073066202842553,0.25004482031283287,0.24440841245591513,0.5140768741259342,0.510827840038075,0.24922944531533126,0.24916962362486234,0.23669368055873455,0.2400025363370627
2024-10-02,0.006030872138101511,0.00724586332321628,0.006067251310107275,0.015505061552429922,0.0006666666666666666,0.014838394885763256,0.003436232075032297,0.0,0.003436232075032297,0.010156156146505963,0.0,0.010156156146505963,-0.010091117286358732,0.0006666666666666666,-0.010757783953025398,0.0005656713577505041,0.0006666666666666666,-0.0001009953089161625,-0.0026095015080117205,0.0006666666666666666,-0.003276168174678387,0.0037177209288254596,0.0,0.0037177209288254596,-0.00029573814627266903,0.0,-0.00029573814627266903,0.008819276480541927,0.0006666666666666666,0.00815260981387526,-0.0006279963212380557,0.0,-0.0006279963212380557,0.02360869674514554,0.001,0.02260869674514554,0.024712328921418503,0.0,0.024712328921418503,0.0006187471347605666,0.0,0.0006187471347605666,-0.00607317806564428,0.0,-0.00607317806564428,-0.007442725508531978,0.0,-0.007442725508531978,0.025193575296766357,0.0,0.025193575296766357,0.018745343174858098,0.001,0.017745343174858097,0.0029046631738625095,0.0,0.0029046631738625095,0.009277484669470981,0.005882885232217398,0.00439616555135088,0.511767427033212,0.5098326280540939,0.2547647650581755,0.25198098491460635,0.23346780790861252,0.23818638703129968,0.49243750521191954,0.5001676671434477,0.2553622049867233,0.25227970487888024,0.252200289801357,0.2475526279776719,0.4928169587425945,0.5003573939087852,0.26239140972109104,0.2557943072460641,0.24479163153631456,0.2438482988451507,0.4919557306092486,0.5026369365812859,0.2590030556089949,0.2524331355475632,0.2490412137817565,0.24492992787115087,0.4962854035285145,0.5040657286446437,0.2535943224982574,0.25064825362101983,0.25012027397322806,0.24528601773433645,0.5129705281093797,0.5095718197563291,0.2496233917916692,0.24933784648784574,0.23740608009895103,0.24109033375582506
2024-10-03,-0.00271587879769535,-0.0031534441042222368,-0.0026916950200818997,0.0027933616554237277,0.0006666666666666666,0.002126694988757061,-0.007334704945956967,0.0,-0.007334704945956967,-0.001336819740219709,0.0006666666666666666,-0.002003486406886376,-0.012823455142241666,0.0,-0.012823455142241666,-0.0022893680735149857,0.0006666666666666666,-0.0029560347401816523,-0.004105592122922312,0.0006666666666666666,-0.004772258789588979,-0.008031008875114615,0.0,-0.008031008875114615,-0.007888029326742818,0.0,-0.007888029326742818,-0.004545108224096779,0.0,-0.004545108224096779,-0.002770899320646003,0.0,-0.002770899320646003,0.015026975063350989,0.0,0.015026975063350989,0.005698526529370196,0.0,0.005698526529370196,-0.0005102672317415791,0.001,-0.001510267231741579,-0.01358623940479814,0.0,-0.01358623940479814,-0.011129205089046523,0.0,-0.011129205089046523,0.011743430993252257,0.0,0.011743430993252257,0.001446665361710453,0.0,0.001446665361710453,0.000949990790838795,0.0,0.000949990790838795,-0.005930768289757655,0.005207209378294183,-0.005920198652386465,0.5121970281446423,0.5101557712262419,0.25436882204244593,0.2517473427785629,0.23343414981291183,0.23809688599519518,0.4919609550359007,0.5000377346718711,0.2556866493384209,0.2524062564265504,0.25235239562567835,0.24755600890157844,0.49281349429815796,0.5004640043029998,0.26216850945554954,0.2556471864851147,0.2450179962462925,0.24388880921188552,0.49068204530900944,0.5023617995382269,0.25959615756574517,0.2525810605515314,0.24972179712524534,0.24505713991024158,0.4966724104779081,0.5043386200439635,0.25343567257800764,0.2505481005055781,0.24989191694408433,0.24511327945045847,0.5137405024615039,0.5099710903985502,0.24960735569125123,0.24928475593294844,0.23665214184724495,0.24074415366850144
2024-10-04,0.014971024875430904,0.014824604082013339,0.014969896342588546,0.03071553244939588,0.0,0.03071553244939588,0.007589751744760915,0.0,0.007589751744760915,0.015908195758497334,0.0006666666666666666,0.015241529091830668,0.009555895450788571,0.0,0.009555895450788571,0.012257294136240438,0.0006666666666666666,0.011590627469573771,0.004174455776358036,0.0006666666666666666,0.003507789109691369,0.03224635214292141,0.0,0.03224635214292141,0.023073433745475505,0.0,0.023073433745475505,0.012116059835492837,0.0006666666666666666,0.01144939316882617,0.010063120235973111,0.001,0.00906312023597311,0.008365695019316943,0.001,0.007365695019316943,0.011648502759215251,0.001,0.01064850275921525,0.0031714456085910614,0.001,0.0021714456085910614,0.005701716558130343,0.0,0.005701716558130343,0.004241528976203224,0.0,0.004241528976203224,0.03275377119995093,0.0,0.03275377119995093,0.003512724377876364,0.0,0.003512724377876364,0.012985679829243923,0.001,0.011985679829243923,0.017839855629260788,0.021458700654308768,0.001689465652366903,0.5125595516105785,0.5101887704011216,0.2540436000482964,0.25180355982502933,0.2333968483411251,0.23800766977384896,0.49149040283847645,0.49965419601507066,0.2559719546877715,0.25276773714476686,0.252537642473752,0.24757806684016243,0.4927212074478369,0.5002695983197509,0.262127284838181,0.25584540221997165,0.2451515077139821,0.24388499946027747,0.48998792093688537,0.5019340666675877,0.2601996248122551,0.25307343432122487,0.2498124542508596,0.24499249901118747,0.4972423264822628,0.5043280204975622,0.2530838585085006,0.2507252314409859,0.24967381500923647,0.24494674806145184,0.5142933377970964,0.5099548542314574,0.24933622953526163,0.24948851387981705,0.2363704326676419,0.2405566318887256
2024-10-07,-0.006939367605043219,-0.011190986719208713,-0.006927113628586664,-0.016205227967239406,0.0006666666666666666,-0.016871894633906072,-0.016655183919101663,0.0,-0.016655183919101663,-0.013401907772746115,0.0,-0.013401907772746115,0.0004875425327822702,0.0,0.0004875425327822702,-0.001396139813476601,0.0006666666666666666,-0.0020628064801432675,-0.00021232006750108534,0.0006666666666666666,-0.000878986734167752,-0.0065372796987625366,0.0,-0.0065372796987625366,-0.013357143324597327,0.0,-0.013357143324597327,-0.01205639003253171,0.0,-0.01205639003253171,-0.010350820687891504,0.0,-0.010350820687891504,0.005404960203723774,0.0,0.005404960203723774,0.006376162034469501,0.0,0.006376162034469501,-0.016156440080848822,0.001,-0.017156440080848823,-0.02108814642606477,0.0,-0.02108814642606477,-0.00558759890109195,0.001,-0.00658759890109195,0.0017495476196467963,0.0,0.0017495476196467963,0.0814252605073561,0.0,0.0814252605073561,-0.001439429582294649,0.001,-0.002439429582294649,-0.006764805405070998,-0.005830822235105856,-0.02602331560486389,0.5135805248172218,0.5108597620870343,0.253316430894683,0.25161377916159267,0.23310304428809528,0.23752645875137307,0.4915942012148978,0.49986660028587226,0.25613543535953304,0.2530232813940177,0.2522703634255692,0.24711011832011004,0.49349737210742134,0.500818185732134,0.26203495602798454,0.2559730417282435,0.2444676718645941,0.24320877253962248,0.4899926003940218,0.5021506876991144,0.2601093748255324,0.2532765490695223,0.24989802478044587,0.24457276323136323,0.497095058987048,0.5044944990348131,0.25319654249248885,0.2509953143996179,0.24970839852046306,0.2445101865655689,0.5156107362029978,0.5106046725160766,0.2484446240852745,0.2494271813252372,0.23594463971172766,0.23996814615868622
2024-10-08,0.009663214740850978,0.012116578453888477,0.009607778411109373,0.013588806939164755,0.0006666666666666666,0.012922140272498089,0.005645769279680375,0.0,0.005645769279680375,0.02333438870354561,0.0,0.02333438870354561,-0.0019377643566734397,0.0,-0.0019377643566734397,-0.001894332674435506,0.0006666666666666666,-0.0025609993411021726,-0.002010234433345877,0.0,-0.002010234433345877,0.023331434770199944,0.0,0.023331434770199944,0.005891804736038416,0.0006666666666666666,0.005225138069371749,0.011466287893280597,0.0,0.011466287893280597,0.023481997571583313,0.0,0.023481997571583313,0.018442508146358505,0.0,0.018442508146358505,-0.007953486639146912,0.001,-0.008953486639146913,0.010663832807639162,0.002,0.008663832807639162,0.004135022848124448,0.0,0.004135022848124448,0.0012824981103123911,0.0,0.0012824981103123911,0.012345379657648037,0.0,0.012345379657648037,-0.021729233710805484,0.0,-0.021729233710805484,0.004738984240749922,0.0,0.004738984240749922,0.016962452246128985,0.016300669581312304,-0.0024420178679512472,0.5134873515348582,0.5110490480618934,0.25328200088430164,0.25173710369462265,0.23323064758084008,0.2372138482434838,0.49169722481299655,0.5001539847009626,0.25605194245633706,0.2531220744806404,0.25225083273066634,0.24672394081839694,0.4938223998247344,0.5012165722068316,0.26183228039882633,0.256012243451885,0.24434531977643936,0.24277118434128345,0.4891408082415783,0.5021856655943031,0.2605177608292197,0.2535996394319548,0.25034143092920197,0.2442146949737421,0.496923190699711,0.5047538518054869,0.25290010566861854,0.2510858132289564,0.2501767036316705,0.2441603349655567,0.5144158921030056,0.5105264432685741,0.2503932165260468,0.2502585398119077,0.2351908913709477,0.2392150169195182
2024-10-09,0.014047781885518234,0.015877829061836917,0.014044118455311273,0.03572529452928459,0.0006666666666666666,0.03505862786261792,0.029650767638301836,0.0006666666666666666,0.02898410097163517,0.013105406578782156,0.0006666666666666666,0.01243873991211549,-0.0017911613358121787,0.0006666666666666666,-0.0024578280024788453,0.009890634879778776,0.0,0.009890634879778776,0.002579941526532477,0.0,0.002579941526532477,0.01759218460912966,0.0,0.01759218460912966,0.00894035495115686,0.0,0.00894035495115686,0.009541630710877694,0.0006666666666666666,0.008874964044211028,0.014420035914157081,0.0,0.014420035914157081,0.0020262870299740943,0.001,0.0010262870299740942,0.005124209082448594,0.0,0.005124209082448594,0.0052059721336993325,0.001,0.0042059721336993325,0.007873283992023028,0.0,0.007873283992023028,0.012962172768282487,0.001,0.011962172768282486,0.010274246045812063,0.001,0.009274246045812062,0.03381160065284472,0.0,0.03381160065284472,0.014857880011581837,0.0,0.014857880011581837,0.03298400233871016,0.003437049751526737,-0.007385507786097071,0.5134237872857582,0.5112758090033969,0.2528639661956486,0.2516378654134672,0.23371224651859313,0.2370863255831359,0.49171558971300433,0.5004217102170199,0.25602799503126467,0.25321987983127525,0.252256415255731,0.24635840995170483,0.4946146503511422,0.5018712405360889,0.2612570693305464,0.25583441698091614,0.24412828031831138,0.24229434248299503,0.49010874976601615,0.5028515340058791,0.26075718566881617,0.2538257535736709,0.24913406456516787,0.24332271242045012,0.49723540476414213,0.5052033301552606,0.2528184440148311,0.2512059688278558,0.24994615122102684,0.24359070101688357,0.5155298057692673,0.511240482486952,0.24914621514418453,0.24999413330054243,0.2353239790865481,0.2387653842125056
2024-10-10,-0.0017789327506353815,-0.0017340733960722952,-0.0017237787697151597,0.03596825142945518,0.0006666666666666666,0.03530158476278851,0.0024225319587222924,0.0,0.0024225319587222924,0.0036462023281487546,0.0006666666666666666,0.002979535661482088,-0.010220114085949323,0.0,-0.010220114085949323,-0.008376163720807184,0.0,-0.008376163720807184,-0.008620733758605318,0.0,-0.008620733758605318,-0.025847212767902174,0.0,-0.025847212767902174,0.002187742249926202,0.0006666666666666666,0.0015210755832595355,-0.0016938732675455539,0.0,-0.0016938732675455539,-0.009942522959285882,0.0,-0.009942522959285882,0.003148211751127561,0.001,0.002148211751127561,-0.0038721421997232053,0.001,-0.004872142199723205,-0.005751967418683279,0.001,-0.006751967418683279,-0.0021071402311682585,0.0,-0.0021071402311682585,-0.002941116194443094,0.001,-0.003941116194443094,-0.0012833793156528661,0.0,-0.0012833793156528661,-0.011401443796326627,0.0,-0.011401443796326627,-0.006278707053047283,0.0,-0.006278707053047283,0.004933313529003503,-0.008615630251959917,-0.00878849275760274,0.5141589843747361,0.512557730783979,0.25290323266850373,0.25132994213939064,0.23293778295676024,0.2361123270766305,0.49125783625450486,0.5011071567238634,0.25645381921629995,0.2531052354132888,0.25228834452919524,0.24578760786284798,0.49507048120112906,0.5030134791971754,0.2610231607176249,0.2553899061639512,0.24390635808124603,0.24159661463887339,0.4907065599199708,0.504274004493049,0.2603419529775174,0.2532498010614667,0.2489514871025118,0.24247619444548435,0.49693613789171215,0.5063297652237237,0.2528609445334569,0.25078106827492674,0.2502029175748308,0.24288916650134965,0.5147251775480688,0.5122001483103213,0.25004246901038224,0.2498509713523121,0.23523235344154894,0.2379488803373666
2024-10-11,0.02180520448437665,0.03612595670556813,0.02173961547932218,0.0016115900723866856,0.0,0.0016115900723866856,-0.004312927912177522,0.0006666666666666666,-0.004979594578844189,0.0011025251799783677,0.0006666666666666666,0.0004358585133117011,0.016420132963886815,0.0,0.016420132963886815,0.014374282531707545,0.0,0.014374282531707545,0.010986588117709657,0.0006666666666666666,0.01031992145104299,0.07125923760514366,0.0,0.07125923760514366,0.018302553974935076,0.0006666666666666666,0.01763588730826841,0.02249219922632184,0.0,0.02249219922632184,0.012378564737114184,0.0,0.012378564737114184,0.0042947357235316175,0.0,0.0042947357235316175,0.015061683399407721,0.001,0.01406168339940772,0.009870964737365595,0.002,0.007870964737365595,0.003546777207691587,0.0,0.003546777207691587,0.004617964955138554,0.0,0.004617964955138554,0.048555023239190476,0.0,0.048555023239190476,0.014825242297493935,0.0,0.014825242297493935,0.00110081079362645,0.0,0.00110081079362645,0.057057687048257456,0.009838019819644864,0.018739957788862654,0.5158695682046047,0.5137707193896869,0.2519986594573526,0.25069719312109523,0.2321317723380426,0.23553208748921783,0.4911674241106862,0.5014196473427276,0.2565059283598436,0.2529508275723407,0.25232664752947026,0.24562952508493166,0.4937153346632454,0.5026936026190072,0.2618090572903355,0.25560239203758667,0.24447560804641918,0.24170400534340614,0.4902520560738599,0.504603331789469,0.2607620674130207,0.2531466191921382,0.24898587651311943,0.24225004901839275,0.4967401751713497,0.5067444110916407,0.25300789793000344,0.25058774326274247,0.25025192689864684,0.2426678456456168,0.5151256147542255,0.5128116061539897,0.24970585536272416,0.24949806921554032,0.23516852988305031,0.23769032463046996
2024-10-14,0.009221583835705448,0.013170922433473948,0.009165912141160065,-0.001990149925886346,0.0006666666666666666,-0.0026568165925530125,0.0002532904690714468,0.0006666666666666666,-0.00041337619759521983,-0.004842715040026387,0.0006666666666666666,-0.005509381706693054,0.0010065619104612973,0.0,0.0010065619104612973,0.007850835040721888,0.0006666666666666666,0.007184168374055221,0.010999963571157956,0.0,0.010999963571157956,0.05383760856156689,0.0,0.05383760856156689,0.002586421133299987,0.0006666666666666666,0.0019197544666333206,0.003084399582176988,0.0,0.003084399582176988,0.014403493635005371,0.0,0.014403493635005371,0.015797690558618793,0.001,0.014797690558618792,0.00481217292037861,0.001,0.00381217292037861,0.008068447030683434,0.001,0.007068447030683434,0.006155846211528759,0.0,0.006155846211528759,0.007784550412199165,0.0,0.007784550412199165,-0.007201257902023972,0.0,-0.007201257902023972,-1.6396523101480653e-06,0.0,-1.6396523101480653e-06,0.0044713977651598125,0.001,0.0034713977651598124,0.01761551172822129,0.008067459519792857,0.008907186148370346,0.5160790289168355,0.514814713662045,0.25175227566580194,0.24998068495320386,0.23216869541736265,0.23520460138475124,0.49138029659007076,0.5024653474986627,0.2565068719371832,0.2523579830888945,0.252112831472746,0.24517666941244293,0.49529111256975833,0.5044207554885064,0.2608656635719754,0.2545373789062906,0.24384322385826634,0.24104186560520308,0.490425801374487,0.5059192813864412,0.2604120294998031,0.25223606287614087,0.24916216912571001,0.24184465573741798,0.4969392207867878,0.5080687097925005,0.2528795401342229,0.24975034138549945,0.2501812390789893,0.24218094882200014,0.517243409424688,0.5147690920430075,0.24896272451493684,0.24845779223113504,0.23379386606037525,0.23677311572585752
2024-10-15,-0.012959884436360465,-0.014358384402570213,-0.01295488900595357,-0.009179593111295273,0.0006666666666666666,-0.00984625977796194,-0.013263780590112498,0.0,-0.013263780590112498,-0.01077882271527623,0.0006666666666666666,-0.011445489381942895,0.00013092737298725575,0.0,0.00013092737298725575,-0.012247221010820578,0.0,-0.012247221010820578,-0.0032775246358643555,0.0,-0.0032775246358643555,-0.014118407518330526,0.0,-0.014118407518330526,-0.0013090123029736445,0.0,-0.0013090123029736445,0.0051403327900322315,0.0006666666666666666,0.0044736661233655646,-0.042358926539880326,0.001,-0.04335892653988033,-0.03452315196148148,0.001,-0.03552315196148148,-0.04308123201042219,0.0,-0.04308123201042219,0.0060492088141747,0.0,0.0060492088141747,-0.0019184503468755998,0.0,-0.0019184503468755998,0.007063784074520907,0.0,0.007063784074520907,-0.03201411296836898,0.0,-0.03201411296836898,-0.0009844170116661832,0.0,-0.0009844170116661832,0.0020458425206700825,0.001,0.0010458425206700825,-0.03148293523161694,0.005816859866814572,0.001607083178181886,0.5160895583197862,0.5150596362370179,0.2518760486117175,0.2499095792120949,0.23203439306849627,0.23503078455088722,0.4909567850924432,0.5024932496233463,0.256618488094197,0.25228079895333466,0.2524247268133598,0.245225951423319,0.4977856580180176,0.5059076860861336,0.259545651252888,0.2537443805326801,0.24266869072909444,0.2403479333811863,0.49068685014428426,0.506326569030961,0.26057221385747,0.25211071414732156,0.24874093599824576,0.24156271682171745,0.49694460430727017,0.5083916279047463,0.2528338203916067,0.24955704430358666,0.25022157530112316,0.242051327791667,0.5167776499679448,0.514936532972769,0.2491148995322705,0.2483298004200057,0.23410745049978465,0.23673366660722528
